Time,Sample number,Temperature,Humidity,Sensor response,PM response,Temperature MFC
2020-05-28 09:36:57.859204,8203,38,42,69,11,14
2020-05-28 09:36:57.859211,8204,25,16,86,72,4
2020-05-28 09:36:57.859219,8205,29,81,51,23,33
2020-05-28 09:36:57.859226,8206,24,43,68,70,16
2020-05-28 09:36:57.859233,8207,26,78,100,5,32
2020-05-28 09:36:57.859241,8208,13,19,25,12,0
2020-05-28 09:36:57.859248,8209,17,51,76,95,13
2020-05-28 09:36:57.859256,8210,18,82,90,40,35
2020-05-28 09:36:57.859263,8211,35,40,63,69,17
2020-05-28 09:36:57.859270,8212,5,84,23,55,4
2020-05-28 09:36:57.859278,8213,36,69,24,5,37
2020-05-28 09:36:57.859285,8214,34,21,85,14,23
2020-05-28 09:36:57.859293,8215,19,19,57,89,0
2020-05-28 09:36:57.859300,8216,23,78,21,81,9
2020-05-28 09:36:57.859307,8217,2,75,45,18,8
2020-05-28 09:36:57.859315,8218,6,71,72,86,35
2020-05-28 09:36:57.859322,8219,30,40,37,40,19
2020-05-28 09:36:57.859330,8220,31,68,81,15,38
2020-05-28 09:36:57.859337,8221,34,74,39,65,15
2020-05-28 09:36:57.859345,8222,8,47,82,3,11
2020-05-28 09:36:57.859352,8223,22,64,21,28,40
2020-05-28 09:36:57.859359,8224,33,62,69,78,17
2020-05-28 09:36:57.859367,8225,20,69,32,63,13
2020-05-28 09:36:57.859374,8226,10,85,11,21,4
2020-05-28 09:36:57.859381,8227,40,81,46,28,19
2020-05-28 09:36:57.859389,8228,27,59,43,62,9
2020-05-28 09:36:57.859396,8229,0,58,65,9,15
2020-05-28 09:36:57.859404,8230,0,19,60,53,16
2020-05-28 09:36:57.859411,8231,16,80,57,45,10
2020-05-28 09:36:57.859418,8232,8,15,26,85,9
2020-05-28 09:36:57.859426,8233,31,70,92,84,33
2020-05-28 09:36:57.859433,8234,9,49,96,53,9
2020-05-28 09:36:57.859441,8235,22,55,51,29,2
2020-05-28 09:36:57.859448,8236,17,27,10,51,5
2020-05-28 09:36:57.859456,8237,37,30,11,17,29
2020-05-28 09:36:57.859464,8238,23,39,50,33,22
2020-05-28 09:36:57.859471,8239,26,81,45,4,34
2020-05-28 09:36:57.859479,8240,14,55,89,22,25
2020-05-28 09:36:57.859486,8241,1,65,61,12,20
2020-05-28 09:36:57.859493,8242,28,85,46,61,10
2020-05-28 09:36:57.859501,8243,3,55,99,3,30
2020-05-28 09:36:57.859514,8244,7,37,63,55,28
2020-05-28 09:36:57.859530,8245,10,30,10,84,1
2020-05-28 09:36:57.859539,8246,9,47,88,75,25
2020-05-28 09:36:57.859547,8247,22,33,38,49,12
2020-05-28 09:36:57.859555,8248,29,36,11,34,31
2020-05-28 09:36:57.859562,8249,39,26,22,27,0
2020-05-28 09:36:57.859569,8250,28,37,3,97,33
2020-05-28 09:36:57.859577,8251,36,83,2,7,34
2020-05-28 09:36:57.859584,8252,3,51,2,81,19
2020-05-28 09:36:57.859591,8253,17,68,18,56,2
2020-05-28 09:36:57.859599,8254,25,70,82,51,22
2020-05-28 09:36:57.859606,8255,4,24,81,46,17
2020-05-28 09:36:57.859614,8256,17,55,80,10,14
2020-05-28 09:36:57.859621,8257,14,48,77,66,8
2020-05-28 09:36:57.859628,8258,32,41,20,0,16
2020-05-28 09:36:57.859636,8259,8,55,39,70,18
2020-05-28 09:36:57.859643,8260,11,43,75,13,34
2020-05-28 09:36:57.859651,8261,5,90,87,80,0
2020-05-28 09:36:57.859658,8262,0,33,77,79,18
2020-05-28 09:36:57.859665,8263,11,90,90,44,27
2020-05-28 09:36:57.859673,8264,20,74,30,95,17
2020-05-28 09:36:57.859680,8265,37,16,69,82,36
2020-05-28 09:36:57.859688,8266,19,44,35,28,14
2020-05-28 09:36:57.859695,8267,16,39,34,25,20
2020-05-28 09:36:57.859702,8268,0,67,20,62,11
2020-05-28 09:36:57.859710,8269,28,29,29,64,6
2020-05-28 09:36:57.859717,8270,29,86,90,85,6
2020-05-28 09:36:57.859725,8271,40,86,32,87,34
2020-05-28 09:36:57.859732,8272,19,73,28,41,37
2020-05-28 09:36:57.859739,8273,39,46,28,0,24
2020-05-28 09:36:57.859747,8274,35,56,33,77,18
2020-05-28 09:36:57.859754,8275,0,84,18,71,3
2020-05-28 09:36:57.859761,8276,3,41,33,80,4
2020-05-28 09:36:57.859769,8277,20,56,28,7,27
2020-05-28 09:36:57.859776,8278,14,66,41,78,38
2020-05-28 09:36:57.859784,8279,12,32,63,96,19
2020-05-28 09:36:57.859791,8280,32,37,55,45,17
2020-05-28 09:36:57.859798,8281,14,34,92,33,19
2020-05-28 09:36:57.859806,8282,0,70,17,19,36
2020-05-28 09:36:57.859813,8283,34,81,24,67,0
2020-05-28 09:36:57.859820,8284,24,42,98,52,22
2020-05-28 09:36:57.859828,8285,40,86,2,94,18
2020-05-28 09:36:57.859835,8286,0,86,40,2,38
2020-05-28 09:36:57.859843,8287,24,69,19,83,38
2020-05-28 09:36:57.859850,8288,22,49,84,59,24
2020-05-28 09:36:57.859857,8289,22,27,22,61,29
2020-05-28 09:36:57.859865,8290,3,71,36,57,15
2020-05-28 09:36:57.859872,8291,24,49,44,77,37
2020-05-28 09:36:57.859880,8292,28,64,45,83,22
2020-05-28 09:36:57.859887,8293,27,58,55,64,22
2020-05-28 09:36:57.859894,8294,20,48,70,76,18
2020-05-28 09:36:57.859902,8295,33,47,22,10,6
2020-05-28 09:36:57.859909,8296,27,38,69,61,35
2020-05-28 09:36:57.859917,8297,39,55,13,91,15
2020-05-28 09:36:57.859924,8298,38,32,49,74,33
2020-05-28 09:36:57.859931,8299,4,53,83,13,27
2020-05-28 09:36:57.859940,8300,19,62,44,38,24
2020-05-28 09:36:57.859947,8301,15,90,9,36,17
2020-05-28 09:36:57.859954,8302,37,27,65,56,26
2020-05-28 09:36:57.859962,8303,38,40,52,89,0
2020-05-28 09:36:57.859969,8304,14,59,65,52,8
2020-05-28 09:36:57.859977,8305,35,47,51,4,19
2020-05-28 09:36:57.859984,8306,18,29,77,53,29
2020-05-28 09:36:57.859991,8307,39,43,90,6,8
2020-05-28 09:36:57.859999,8308,11,41,49,27,19
2020-05-28 09:36:57.860006,8309,29,58,12,77,7
2020-05-28 09:36:57.860013,8310,15,70,41,13,25
2020-05-28 09:36:57.860021,8311,11,26,11,84,26
2020-05-28 09:36:57.860028,8312,12,87,33,78,37
2020-05-28 09:36:57.860036,8313,11,33,25,13,14
2020-05-28 09:36:57.860043,8314,9,19,14,25,6
2020-05-28 09:36:57.860050,8315,31,42,91,2,36
2020-05-28 09:36:57.860058,8316,25,48,38,96,13
2020-05-28 09:36:57.860065,8317,18,66,67,23,7
2020-05-28 09:36:57.860072,8318,10,41,1,79,36
2020-05-28 09:36:57.860080,8319,34,20,89,73,33
2020-05-28 09:36:57.860087,8320,10,42,2,65,22
2020-05-28 09:36:57.860095,8321,16,28,16,9,12
2020-05-28 09:36:57.860102,8322,5,70,5,21,11
2020-05-28 09:36:57.860109,8323,18,44,60,54,11
2020-05-28 09:36:57.860117,8324,10,17,61,0,14
2020-05-28 09:36:57.860124,8325,31,89,99,13,13
2020-05-28 09:36:57.860132,8326,27,48,71,46,1
2020-05-28 09:36:57.860139,8327,35,50,100,74,0
2020-05-28 09:36:57.860147,8328,31,34,68,64,38
2020-05-28 09:36:57.860154,8329,32,49,35,43,17
2020-05-28 09:36:57.860168,8330,39,57,100,95,36
2020-05-28 09:36:57.860183,8331,7,57,99,61,32
2020-05-28 09:36:57.860193,8332,23,60,44,68,39
2020-05-28 09:36:57.860201,8333,1,38,97,90,1
2020-05-28 09:36:57.860208,8334,8,58,52,87,32
2020-05-28 09:36:57.860216,8335,5,34,8,73,15
2020-05-28 09:36:57.860223,8336,32,35,83,79,2
2020-05-28 09:36:57.860231,8337,27,64,6,74,14
2020-05-28 09:36:57.860238,8338,22,34,55,17,6
2020-05-28 09:36:57.860245,8339,28,80,43,51,15
2020-05-28 09:36:57.860253,8340,15,65,59,17,28
2020-05-28 09:36:57.860260,8341,1,30,11,62,15
2020-05-28 09:36:57.860268,8342,38,89,100,36,40
2020-05-28 09:36:57.860275,8343,21,32,99,15,36
2020-05-28 09:36:57.860283,8344,26,20,30,51,3
2020-05-28 09:36:57.860290,8345,34,24,23,97,31
2020-05-28 09:36:57.860298,8346,31,28,2,88,21
2020-05-28 09:36:57.860305,8347,8,79,10,17,31
2020-05-28 09:36:57.860313,8348,16,62,36,80,27
2020-05-28 09:36:57.860320,8349,16,76,7,94,29
2020-05-28 09:36:57.860327,8350,10,38,25,80,1
2020-05-28 09:36:57.860335,8351,4,52,14,33,24
2020-05-28 09:36:57.860342,8352,26,30,82,11,15
2020-05-28 09:36:57.860350,8353,32,80,37,5,38
2020-05-28 09:36:57.860357,8354,20,90,33,78,14
2020-05-28 09:36:57.860364,8355,29,31,53,39,21
2020-05-28 09:36:57.860372,8356,5,69,78,96,20
2020-05-28 09:36:57.860379,8357,18,28,76,69,3
2020-05-28 09:36:57.860387,8358,6,43,10,58,27
2020-05-28 09:36:57.860394,8359,34,82,86,29,17
2020-05-28 09:36:57.860401,8360,7,63,49,62,27
2020-05-28 09:36:57.860409,8361,22,55,79,55,33
2020-05-28 09:36:57.860417,8362,27,72,28,35,40
2020-05-28 09:36:57.860424,8363,24,82,69,71,40
2020-05-28 09:36:57.860432,8364,6,71,74,27,11
2020-05-28 09:36:57.860439,8365,10,31,66,16,31
2020-05-28 09:36:57.860447,8366,26,54,3,55,23
2020-05-28 09:36:57.860454,8367,24,17,37,57,18
2020-05-28 09:36:57.860462,8368,32,67,12,11,21
2020-05-28 09:36:57.860469,8369,33,90,78,32,12
2020-05-28 09:36:57.860476,8370,35,35,98,82,24
2020-05-28 09:36:57.860484,8371,26,34,94,29,28
2020-05-28 09:36:57.860491,8372,7,47,87,50,6
2020-05-28 09:36:57.860499,8373,40,34,59,71,16
2020-05-28 09:36:57.860506,8374,24,41,93,50,31
2020-05-28 09:36:57.860513,8375,8,24,42,58,8
2020-05-28 09:36:57.860521,8376,35,39,85,24,16
2020-05-28 09:36:57.860528,8377,31,56,18,60,13
2020-05-28 09:36:57.860535,8378,39,69,49,91,15
2020-05-28 09:36:57.860543,8379,20,38,68,76,6
2020-05-28 09:36:57.860550,8380,34,15,2,64,7
2020-05-28 09:36:57.860558,8381,40,65,87,95,15
2020-05-28 09:36:57.860565,8382,38,26,72,7,28
2020-05-28 09:36:57.860572,8383,4,52,44,75,9
2020-05-28 09:36:57.860580,8384,9,27,3,14,18
2020-05-28 09:36:57.860587,8385,36,84,49,62,19
2020-05-28 09:36:57.860595,8386,22,25,0,43,7
2020-05-28 09:36:57.860602,8387,38,37,50,71,5
2020-05-28 09:36:57.860609,8388,19,63,62,18,10
2020-05-28 09:36:57.860617,8389,6,29,80,24,26
2020-05-28 09:36:57.860624,8390,26,50,79,46,12
2020-05-28 09:36:57.860632,8391,29,21,17,71,6
2020-05-28 09:36:57.860639,8392,6,70,6,93,0
2020-05-28 09:36:57.860646,8393,31,51,0,70,37
2020-05-28 09:36:57.860654,8394,26,57,61,58,15
2020-05-28 09:36:57.860661,8395,0,24,37,42,9
2020-05-28 09:36:57.860669,8396,8,34,15,10,14
2020-05-28 09:36:57.860676,8397,33,64,22,54,39
2020-05-28 09:36:57.860683,8398,4,61,30,88,29
2020-05-28 09:36:57.860691,8399,35,28,65,37,27
2020-05-28 09:36:57.860698,8400,4,18,58,80,39
2020-05-28 09:36:57.860706,8401,16,17,56,62,33
2020-05-28 09:36:57.860713,8402,39,47,37,25,27
2020-05-28 09:36:57.860720,8403,21,61,36,8,0
2020-05-28 09:36:57.860728,8404,19,74,99,54,37
2020-05-28 09:36:57.860735,8405,15,69,70,82,18
2020-05-28 09:36:57.860743,8406,26,79,79,49,15
2020-05-28 09:36:57.860750,8407,14,61,18,7,40
2020-05-28 09:36:57.860758,8408,15,53,19,59,18
2020-05-28 09:36:57.860765,8409,31,60,4,86,9
2020-05-28 09:36:57.860772,8410,36,18,65,58,5
2020-05-28 09:36:57.860780,8411,5,32,29,21,7
2020-05-28 09:36:57.860787,8412,33,89,92,63,9
2020-05-28 09:36:57.860795,8413,21,80,68,76,24
2020-05-28 09:36:57.860802,8414,21,32,78,66,21
2020-05-28 09:36:57.860810,8415,18,71,78,36,38
2020-05-28 09:36:57.860826,8416,9,20,0,68,29
2020-05-28 09:36:57.860862,8417,26,19,57,50,27
2020-05-28 09:36:57.860873,8418,37,73,42,45,14
2020-05-28 09:36:57.860899,8419,7,79,87,20,32
2020-05-28 09:36:57.860906,8420,40,80,26,72,22
2020-05-28 09:36:57.860914,8421,12,68,19,58,31
2020-05-28 09:36:57.860921,8422,17,38,70,96,40
2020-05-28 09:36:57.860929,8423,10,22,54,90,7
2020-05-28 09:36:57.860936,8424,0,25,81,14,12
2020-05-28 09:36:57.860944,8425,5,66,49,90,26
2020-05-28 09:36:57.860952,8426,40,22,52,82,8
2020-05-28 09:36:57.860959,8427,7,83,86,14,15
2020-05-28 09:36:57.860967,8428,6,46,28,62,33
2020-05-28 09:36:57.860974,8429,1,31,52,36,14
2020-05-28 09:36:57.860982,8430,40,48,46,43,13
2020-05-28 09:36:57.860989,8431,24,79,86,77,16
2020-05-28 09:36:57.860997,8432,19,56,83,87,1
2020-05-28 09:36:57.861004,8433,7,49,21,14,33
2020-05-28 09:36:57.861012,8434,31,30,82,95,21
2020-05-28 09:36:57.861019,8435,36,83,70,95,0
2020-05-28 09:36:57.861026,8436,21,23,98,68,32
2020-05-28 09:36:57.861034,8437,24,72,87,93,1
2020-05-28 09:36:57.861041,8438,8,79,1,9,38
2020-05-28 09:36:57.861049,8439,11,57,85,21,9
2020-05-28 09:36:57.861056,8440,20,34,27,15,12
2020-05-28 09:36:57.861063,8441,24,39,56,99,5
2020-05-28 09:36:57.861071,8442,32,76,29,6,35
2020-05-28 09:36:57.861078,8443,22,53,64,42,16
2020-05-28 09:36:57.861086,8444,3,71,96,92,27
2020-05-28 09:36:57.861093,8445,7,43,47,19,30
2020-05-28 09:36:57.861101,8446,32,66,93,96,16
2020-05-28 09:36:57.861108,8447,29,72,31,77,17
2020-05-28 09:36:57.861116,8448,38,90,65,10,4
2020-05-28 09:36:57.861123,8449,20,68,19,3,19
2020-05-28 09:36:57.861130,8450,7,44,10,68,23
2020-05-28 09:36:57.861138,8451,1,80,81,62,29
2020-05-28 09:36:57.861145,8452,9,49,83,18,31
2020-05-28 09:36:57.861153,8453,19,75,32,11,12
2020-05-28 09:36:57.861160,8454,7,31,59,61,3
2020-05-28 09:36:57.861168,8455,32,24,69,100,13
2020-05-28 09:36:57.861175,8456,30,49,1,100,8
2020-05-28 09:36:57.861183,8457,20,36,72,54,21
2020-05-28 09:36:57.861190,8458,20,65,40,66,15
2020-05-28 09:36:57.861197,8459,0,85,30,89,14
2020-05-28 09:36:57.861205,8460,19,25,24,87,0
2020-05-28 09:36:57.861212,8461,5,36,79,33,8
2020-05-28 09:36:57.861220,8462,39,85,34,83,12
2020-05-28 09:36:57.861227,8463,31,66,54,53,36
2020-05-28 09:36:57.861235,8464,16,58,51,17,25
2020-05-28 09:36:57.861242,8465,2,50,99,35,28
2020-05-28 09:36:57.861250,8466,9,56,55,1,19
2020-05-28 09:36:57.861257,8467,40,27,16,95,30
2020-05-28 09:36:57.861265,8468,19,76,10,64,37
2020-05-28 09:36:57.861272,8469,5,71,83,23,4
2020-05-28 09:36:57.861279,8470,17,47,3,56,18
2020-05-28 09:36:57.861287,8471,25,87,37,55,26
2020-05-28 09:36:57.861294,8472,29,89,100,54,2
2020-05-28 09:36:57.861301,8473,1,51,38,97,35
2020-05-28 09:36:57.861309,8474,37,35,71,92,16
2020-05-28 09:36:57.861316,8475,20,77,87,21,40
2020-05-28 09:36:57.861324,8476,29,56,30,25,12
2020-05-28 09:36:57.861331,8477,22,23,61,19,38
2020-05-28 09:36:57.861338,8478,16,27,27,85,23
2020-05-28 09:36:57.861346,8479,36,83,72,91,36
2020-05-28 09:36:57.861353,8480,32,37,92,73,38
2020-05-28 09:36:57.861361,8481,37,73,50,33,26
2020-05-28 09:36:57.861368,8482,14,54,11,43,10
2020-05-28 09:36:57.861375,8483,2,87,18,6,25
2020-05-28 09:36:57.861383,8484,22,40,31,48,28
2020-05-28 09:36:57.861390,8485,20,24,60,17,26
2020-05-28 09:36:57.861398,8486,3,15,74,50,26
2020-05-28 09:36:57.861406,8487,23,59,68,46,39
2020-05-28 09:36:57.861413,8488,20,43,88,68,13
2020-05-28 09:36:57.861421,8489,8,41,93,18,9
2020-05-28 09:36:57.861428,8490,23,82,21,17,23
2020-05-28 09:36:57.861435,8491,32,50,97,97,34
2020-05-28 09:36:57.861443,8492,17,54,24,23,8
2020-05-28 09:36:57.861450,8493,18,71,4,32,12
2020-05-28 09:36:57.861457,8494,10,70,49,65,7
2020-05-28 09:36:57.861465,8495,8,35,16,20,6
2020-05-28 09:36:57.861472,8496,7,79,61,18,28
2020-05-28 09:36:57.861480,8497,21,65,67,41,13
2020-05-28 09:36:57.861487,8498,36,61,82,60,19
2020-05-28 09:36:57.861494,8499,22,48,67,95,13
2020-05-28 09:36:57.861502,8500,6,69,19,6,9
2020-05-28 09:36:57.861509,8501,10,80,32,31,2
2020-05-28 09:36:57.861517,8502,39,77,82,63,1
2020-05-28 09:36:57.861531,8503,14,72,26,88,19
2020-05-28 09:36:57.861547,8504,32,24,26,30,21
2020-05-28 09:36:57.861557,8505,36,90,21,60,25
2020-05-28 09:36:57.861565,8506,11,28,60,36,37
2020-05-28 09:36:57.861572,8507,4,23,33,12,16
2020-05-28 09:36:57.861580,8508,3,44,57,85,1
2020-05-28 09:36:57.861587,8509,20,84,74,70,36
2020-05-28 09:36:57.861594,8510,29,72,45,69,22
2020-05-28 09:36:57.861602,8511,29,85,2,71,25
2020-05-28 09:36:57.861609,8512,29,18,20,11,36
2020-05-28 09:36:57.861617,8513,38,70,68,19,21
2020-05-28 09:36:57.861624,8514,26,85,90,68,10
2020-05-28 09:36:57.861631,8515,21,15,50,79,1
2020-05-28 09:36:57.861639,8516,26,23,20,53,36
2020-05-28 09:36:57.861646,8517,20,17,87,98,13
2020-05-28 09:36:57.861654,8518,8,24,71,86,4
2020-05-28 09:36:57.861661,8519,34,40,42,38,15
2020-05-28 09:36:57.861669,8520,35,74,9,39,36
2020-05-28 09:36:57.861676,8521,17,49,37,91,15
2020-05-28 09:36:57.861683,8522,8,59,41,1,33
2020-05-28 09:36:57.861691,8523,23,41,85,77,38
2020-05-28 09:36:57.861698,8524,26,26,84,1,0
2020-05-28 09:36:57.861706,8525,29,47,42,43,38
2020-05-28 09:36:57.861713,8526,22,30,30,47,31
2020-05-28 09:36:57.861720,8527,3,60,60,35,17
2020-05-28 09:36:57.861728,8528,36,20,0,1,30
2020-05-28 09:36:57.861735,8529,19,58,26,44,3
2020-05-28 09:36:57.861743,8530,18,15,46,98,24
2020-05-28 09:36:57.861750,8531,7,79,90,61,23
2020-05-28 09:36:57.861757,8532,9,87,49,91,28
2020-05-28 09:36:57.861765,8533,35,53,77,87,14
2020-05-28 09:36:57.861772,8534,4,66,55,93,26
2020-05-28 09:36:57.861780,8535,35,62,26,36,27
2020-05-28 09:36:57.861787,8536,2,28,54,56,4
2020-05-28 09:36:57.861794,8537,37,56,25,52,11
2020-05-28 09:36:57.861802,8538,3,88,87,71,37
2020-05-28 09:36:57.861809,8539,29,73,16,49,2
2020-05-28 09:36:57.861817,8540,27,89,21,23,29
2020-05-28 09:36:57.861824,8541,13,61,56,0,11
2020-05-28 09:36:57.861831,8542,26,30,48,89,38
2020-05-28 09:36:57.861839,8543,19,72,25,1,39
2020-05-28 09:36:57.861846,8544,34,51,29,89,26
2020-05-28 09:36:57.861854,8545,15,20,53,31,29
2020-05-28 09:36:57.861861,8546,24,47,15,12,3
2020-05-28 09:36:57.861868,8547,29,27,13,36,12
2020-05-28 09:36:57.861876,8548,17,63,77,1,33
2020-05-28 09:36:57.861884,8549,21,16,23,96,38
2020-05-28 09:36:57.861891,8550,0,69,38,14,17
2020-05-28 09:36:57.861899,8551,13,30,51,84,26
2020-05-28 09:36:57.861906,8552,0,83,5,5,6
2020-05-28 09:36:57.861914,8553,2,37,13,35,18
2020-05-28 09:36:57.861921,8554,11,83,1,100,24
2020-05-28 09:36:57.861928,8555,17,41,30,87,16
2020-05-28 09:36:57.861936,8556,23,18,17,32,35
2020-05-28 09:36:57.861943,8557,35,63,13,51,37
2020-05-28 09:36:57.861951,8558,18,23,26,92,34
2020-05-28 09:36:57.861958,8559,23,63,44,20,8
2020-05-28 09:36:57.861966,8560,30,84,51,58,32
2020-05-28 09:36:57.861973,8561,21,53,10,25,33
2020-05-28 09:36:57.861980,8562,21,66,56,50,1
2020-05-28 09:36:57.861988,8563,24,30,53,20,24
2020-05-28 09:36:57.861995,8564,30,38,76,68,32
2020-05-28 09:36:57.862002,8565,24,43,58,37,21
2020-05-28 09:36:57.862010,8566,2,89,49,42,38
2020-05-28 09:36:57.862017,8567,27,88,78,96,33
2020-05-28 09:36:57.862025,8568,21,87,2,8,13
2020-05-28 09:36:57.862032,8569,36,33,98,73,25
2020-05-28 09:36:57.862040,8570,23,85,33,77,7
2020-05-28 09:36:57.862047,8571,14,28,38,23,35
2020-05-28 09:36:57.862055,8572,32,74,28,67,37
2020-05-28 09:36:57.862062,8573,34,89,61,49,31
2020-05-28 09:36:57.862069,8574,27,85,8,18,15
2020-05-28 09:36:57.862077,8575,17,25,1,84,27
2020-05-28 09:36:57.862084,8576,14,30,16,27,14
2020-05-28 09:36:57.862091,8577,32,61,8,60,17
2020-05-28 09:36:57.862099,8578,18,56,32,17,35
2020-05-28 09:36:57.862106,8579,37,45,33,4,14
2020-05-28 09:36:57.862114,8580,31,73,83,51,39
2020-05-28 09:36:57.862121,8581,37,56,45,97,38
2020-05-28 09:36:57.862128,8582,12,50,84,71,7
2020-05-28 09:36:57.862136,8583,31,88,32,25,14
2020-05-28 09:36:57.862143,8584,19,86,7,87,17
2020-05-28 09:36:57.862150,8585,19,54,6,28,16
2020-05-28 09:36:57.862158,8586,14,87,93,42,1
2020-05-28 09:36:57.862165,8587,2,80,18,65,39
2020-05-28 09:36:57.862172,8588,34,56,58,49,15
2020-05-28 09:36:57.862186,8589,32,40,31,55,10
2020-05-28 09:36:57.862201,8590,0,67,39,43,37
2020-05-28 09:36:57.862211,8591,40,57,16,78,11
2020-05-28 09:36:57.862219,8592,37,16,96,20,9
2020-05-28 09:36:57.862226,8593,12,71,26,96,29
2020-05-28 09:36:57.862234,8594,4,89,40,41,12
2020-05-28 09:36:57.862241,8595,26,53,68,85,24
2020-05-28 09:36:57.862249,8596,10,84,85,51,13
2020-05-28 09:36:57.862256,8597,35,29,46,98,31
2020-05-28 09:36:57.862263,8598,38,22,59,85,26
2020-05-28 09:36:57.862271,8599,35,30,71,85,14
2020-05-28 09:36:57.862278,8600,2,71,2,6,37
2020-05-28 09:36:57.862286,8601,32,60,17,95,8
2020-05-28 09:36:57.862293,8602,16,37,94,71,13
2020-05-28 09:36:57.862300,8603,15,45,29,43,21
2020-05-28 09:36:57.862308,8604,32,28,47,0,39
2020-05-28 09:36:57.862315,8605,18,49,36,87,14
2020-05-28 09:36:57.862323,8606,1,42,100,88,13
2020-05-28 09:36:57.862330,8607,0,79,21,38,11
2020-05-28 09:36:57.862338,8608,0,65,50,95,22
2020-05-28 09:36:57.862345,8609,1,68,12,52,34
2020-05-28 09:36:57.862352,8610,39,77,81,94,20
2020-05-28 09:36:57.862360,8611,14,47,26,1,0
2020-05-28 09:36:57.862368,8612,35,65,57,62,29
2020-05-28 09:36:57.862375,8613,0,42,60,93,30
2020-05-28 09:36:57.862383,8614,26,19,38,93,25
2020-05-28 09:36:57.862390,8615,20,38,41,48,30
2020-05-28 09:36:57.862397,8616,7,61,30,76,37
2020-05-28 09:36:57.862405,8617,2,28,9,40,26
2020-05-28 09:36:57.862412,8618,22,25,15,76,34
2020-05-28 09:36:57.862419,8619,29,32,54,37,19
2020-05-28 09:36:57.862427,8620,21,46,24,100,19
2020-05-28 09:36:57.862434,8621,33,88,8,99,7
2020-05-28 09:36:57.862442,8622,16,43,3,19,39
2020-05-28 09:36:57.862449,8623,10,78,95,13,35
2020-05-28 09:36:57.862457,8624,26,64,79,32,3
2020-05-28 09:36:57.862464,8625,2,44,42,84,10
2020-05-28 09:36:57.862471,8626,34,79,19,77,4
2020-05-28 09:36:57.862479,8627,5,24,69,16,16
2020-05-28 09:36:57.862486,8628,24,23,92,36,35
2020-05-28 09:36:57.862493,8629,4,22,38,10,25
2020-05-28 09:36:57.862501,8630,31,50,9,85,15
2020-05-28 09:36:57.862508,8631,36,58,98,21,34
2020-05-28 09:36:57.862516,8632,40,38,6,65,40
2020-05-28 09:36:57.862523,8633,15,23,72,95,19
2020-05-28 09:36:57.862531,8634,27,52,16,40,2
2020-05-28 09:36:57.862538,8635,14,85,63,93,34
2020-05-28 09:36:57.862546,8636,10,16,85,63,5
2020-05-28 09:36:57.862553,8637,34,18,6,53,28
2020-05-28 09:36:57.862560,8638,38,63,19,99,22
2020-05-28 09:36:57.862568,8639,0,54,10,62,27
2020-05-28 09:36:57.862575,8640,13,60,10,77,2
2020-05-28 09:36:57.862583,8641,29,60,47,56,37
2020-05-28 09:36:57.862590,8642,26,70,89,60,39
2020-05-28 09:36:57.862597,8643,26,55,9,96,23
2020-05-28 09:36:57.862605,8644,31,35,14,15,10
2020-05-28 09:36:57.862612,8645,31,55,11,86,5
2020-05-28 09:36:57.862619,8646,40,76,20,27,15
2020-05-28 09:36:57.862627,8647,14,85,96,40,38
2020-05-28 09:36:57.862634,8648,13,16,81,55,14
2020-05-28 09:36:57.862642,8649,23,40,43,8,4
2020-05-28 09:36:57.862649,8650,4,39,94,76,0
2020-05-28 09:36:57.862656,8651,26,48,51,90,8
2020-05-28 09:36:57.862664,8652,16,54,38,40,10
2020-05-28 09:36:57.862671,8653,13,18,14,33,14
2020-05-28 09:36:57.862678,8654,38,64,83,85,17
2020-05-28 09:36:57.862686,8655,34,29,15,98,0
2020-05-28 09:36:57.862693,8656,11,61,36,42,1
2020-05-28 09:36:57.862701,8657,31,55,31,47,40
2020-05-28 09:36:57.862708,8658,33,65,4,56,21
2020-05-28 09:36:57.862715,8659,8,59,97,19,26
2020-05-28 09:36:57.862723,8660,12,71,62,20,22
2020-05-28 09:36:57.862730,8661,8,51,20,8,27
2020-05-28 09:36:57.862737,8662,25,76,66,11,32
2020-05-28 09:36:57.862745,8663,13,74,82,62,31
2020-05-28 09:36:57.862752,8664,4,28,2,24,27
2020-05-28 09:36:57.862760,8665,11,59,73,19,23
2020-05-28 09:36:57.862767,8666,7,74,31,17,30
2020-05-28 09:36:57.862775,8667,24,25,26,27,36
2020-05-28 09:36:57.862782,8668,9,62,87,43,30
2020-05-28 09:36:57.862789,8669,9,69,23,76,40
2020-05-28 09:36:57.862797,8670,5,70,45,13,25
2020-05-28 09:36:57.862804,8671,39,21,38,95,24
2020-05-28 09:36:57.862812,8672,27,20,66,42,32
2020-05-28 09:36:57.862819,8673,1,30,58,66,39
2020-05-28 09:36:57.862827,8674,33,35,59,5,37
2020-05-28 09:36:57.862835,8675,16,69,74,3,0
2020-05-28 09:36:57.862848,8676,37,30,3,19,3
2020-05-28 09:36:57.862863,8677,14,86,95,56,2
2020-05-28 09:36:57.862873,8678,17,42,1,45,29
2020-05-28 09:36:57.862881,8679,0,84,42,2,18
2020-05-28 09:36:57.862889,8680,26,41,68,73,3
2020-05-28 09:36:57.862896,8681,25,36,40,83,3
2020-05-28 09:36:57.862903,8682,33,56,72,36,8
2020-05-28 09:36:57.862911,8683,1,28,68,93,34
